,value,percentage,datetime,type,COD-CCAA
6,2577.361,0.0025450350552754125,2021-07-01T00:00:00.000+02:00,Solar fotovoltaica,17
7,2635.28,0.002972763242945309,2021-08-01T00:00:00.000+02:00,Solar fotovoltaica,17
8,1884.868,0.0025568008361131628,2021-09-01T00:00:00.000+02:00,Solar fotovoltaica,17
9,1674.534,0.0016340946208464597,2021-10-01T00:00:00.000+02:00,Solar fotovoltaica,17
10,1341.015,0.0011558754479251165,2021-11-01T00:00:00.000+01:00,Solar fotovoltaica,17
11,819.778,0.0004155172073747509,2021-12-01T00:00:00.000+01:00,Solar fotovoltaica,17
0,32446.143,0.013050889789723286,2021-01-01T00:00:00.000+01:00,Otras renovables,17
1,41794.285,0.01473446937470432,2021-02-01T00:00:00.000+01:00,Otras renovables,17
2,38606.177,0.01942036734586243,2021-03-01T00:00:00.000+01:00,Otras renovables,17
3,55329.653,0.03951469962615217,2021-04-01T00:00:00.000+02:00,Otras renovables,17
4,47971.546,0.03625965207378868,2021-05-01T00:00:00.000+02:00,Otras renovables,17
5,26578.995,0.023078396268856386,2021-06-01T00:00:00.000+02:00,Otras renovables,17
6,28074.077,0.027721964485961103,2021-07-01T00:00:00.000+02:00,Otras renovables,17
7,55375.859,0.062467486635849764,2021-08-01T00:00:00.000+02:00,Otras renovables,17
8,45453.137,0.06165663520499374,2021-09-01T00:00:00.000+02:00,Otras renovables,17
9,57427.209,0.05604036306048453,2021-10-01T00:00:00.000+02:00,Otras renovables,17
10,58381.349,0.05032126257040193,2021-11-01T00:00:00.000+01:00,Otras renovables,17
11,52218.432,0.026467723015411893,2021-12-01T00:00:00.000+01:00,Otras renovables,17
0,13820.439,0.005559028271390948,2021-01-01T00:00:00.000+01:00,Residuos renovables,17
1,14120.657,0.004978201878969915,2021-02-01T00:00:00.000+01:00,Residuos renovables,17
2,15266.7695,0.00767976253837847,2021-03-01T00:00:00.000+01:00,Residuos renovables,17
3,13074.226,0.009337201396047596,2021-04-01T00:00:00.000+02:00,Residuos renovables,17
4,6128.5645,0.0046323213448608205,2021-05-01T00:00:00.000+02:00,Residuos renovables,17
5,11096.3075,0.00963486322963239,2021-06-01T00:00:00.000+02:00,Residuos renovables,17
6,16225.0645,0.016021565441009092,2021-07-01T00:00:00.000+02:00,Residuos renovables,17
7,15944.0285,0.017985876972948768,2021-08-01T00:00:00.000+02:00,Residuos renovables,17
8,14618.165,0.019829365501690396,2021-09-01T00:00:00.000+02:00,Residuos renovables,17
9,15280.441,0.014911423979603699,2021-10-01T00:00:00.000+02:00,Residuos renovables,17
10,13857.7645,0.011944571648101084,2021-11-01T00:00:00.000+01:00,Residuos renovables,17
11,16422.865,0.008324184110689161,2021-12-01T00:00:00.000+01:00,Residuos renovables,17
0,2486124.971,1.0,2021-01-01T00:00:00.000+01:00,Generación renovable,17
1,2836497.4630000005,1.0,2021-02-01T00:00:00.000+01:00,Generación renovable,17
2,1987922.0775,1.0,2021-03-01T00:00:00.000+01:00,Generación renovable,17
3,1400229.624,1.0,2021-04-01T00:00:00.000+02:00,Generación renovable,17
4,1323000.7255,1.0,2021-05-01T00:00:00.000+02:00,Generación renovable,17
5,1151682.9285000002,1.0,2021-06-01T00:00:00.000+02:00,Generación renovable,17
6,1012701.5715000001,1.0,2021-07-01T00:00:00.000+02:00,Generación renovable,17
7,886474.9005,1.0,2021-08-01T00:00:00.000+02:00,Generación renovable,17
8,737197.819,1.0,2021-09-01T00:00:00.000+02:00,Generación renovable,17
9,1024747.269,1.0,2021-10-01T00:00:00.000+02:00,Generación renovable,17
10,1160172.5794999998,1.0,2021-11-01T00:00:00.000+01:00,Generación renovable,17
11,1972909.8709999998,1.0,2021-12-01T00:00:00.000+01:00,Generación renovable,17
