,value,percentage,datetime,type,COD-CCAA
4,541538.905,0.4921181315924291,2021-05-01T00:00:00.000+02:00,Solar fotovoltaica,16
5,522208.928,0.5036746002586204,2021-06-01T00:00:00.000+02:00,Solar fotovoltaica,16
6,632236.957,0.4888803798707295,2021-07-01T00:00:00.000+02:00,Solar fotovoltaica,16
7,616761.11,0.6287575801630549,2021-08-01T00:00:00.000+02:00,Solar fotovoltaica,16
8,484801.652,0.6901371862779145,2021-09-01T00:00:00.000+02:00,Solar fotovoltaica,16
9,442135.913,0.7155231045855402,2021-10-01T00:00:00.000+02:00,Solar fotovoltaica,16
10,332474.741,0.693431891847608,2021-11-01T00:00:00.000+01:00,Solar fotovoltaica,16
11,238224.95,0.6475157053475746,2021-12-01T00:00:00.000+01:00,Solar fotovoltaica,16
0,28798.59,0.056922450529562144,2021-01-01T00:00:00.000+01:00,Solar térmica,16
1,46361.373,0.09735342371026298,2021-02-01T00:00:00.000+01:00,Solar térmica,16
2,146539.648,0.16524056876165907,2021-03-01T00:00:00.000+01:00,Solar térmica,16
3,104018.791,0.11099878237658402,2021-04-01T00:00:00.000+02:00,Solar térmica,16
4,255785.574,0.2324426141925611,2021-05-01T00:00:00.000+02:00,Solar térmica,16
5,259402.748,0.25019598172187446,2021-06-01T00:00:00.000+02:00,Solar térmica,16
6,341308.009,0.26391812001088444,2021-07-01T00:00:00.000+02:00,Solar térmica,16
7,288415.742,0.29402564636549794,2021-08-01T00:00:00.000+02:00,Solar térmica,16
8,173140.749,0.24647372559883657,2021-09-01T00:00:00.000+02:00,Solar térmica,16
9,131223.949,0.21236403699342696,2021-10-01T00:00:00.000+02:00,Solar térmica,16
10,62277.799,0.12989080569183772,2021-11-01T00:00:00.000+01:00,Solar térmica,16
11,29775.827,0.0809332339967428,2021-12-01T00:00:00.000+01:00,Solar térmica,16
0,20634.114,0.040784786108845804,2021-01-01T00:00:00.000+01:00,Otras renovables,16
1,18521.234,0.03889241030974059,2021-02-01T00:00:00.000+01:00,Otras renovables,16
2,24875.97,0.028050561656173548,2021-03-01T00:00:00.000+01:00,Otras renovables,16
3,16424.247,0.01752636615870937,2021-04-01T00:00:00.000+02:00,Otras renovables,16
4,24653.727,0.022403830927031586,2021-05-01T00:00:00.000+02:00,Otras renovables,16
5,22864.02,0.022052526328705555,2021-06-01T00:00:00.000+02:00,Otras renovables,16
6,25288.612,0.01955454533949917,2021-07-01T00:00:00.000+02:00,Otras renovables,16
7,24409.182,0.024883959055199828,2021-08-01T00:00:00.000+02:00,Otras renovables,16
8,24061.824,0.034253100094787624,2021-09-01T00:00:00.000+02:00,Otras renovables,16
9,24574.312,0.03976941817728726,2021-10-01T00:00:00.000+02:00,Otras renovables,16
10,21374.264,0.04457961611697359,2021-11-01T00:00:00.000+01:00,Otras renovables,16
11,24603.288,0.06687383241423503,2021-12-01T00:00:00.000+01:00,Otras renovables,16
0,505926.743,1.0,2021-01-01T00:00:00.000+01:00,Generación renovable,16
1,476217.18100000004,1.0,2021-02-01T00:00:00.000+01:00,Generación renovable,16
2,886826.0930000001,1.0,2021-03-01T00:00:00.000+01:00,Generación renovable,16
3,937116.5049999999,1.0,2021-04-01T00:00:00.000+02:00,Generación renovable,16
4,1100424.614,1.0,2021-05-01T00:00:00.000+02:00,Generación renovable,16
5,1036798.218,1.0,2021-06-01T00:00:00.000+02:00,Generación renovable,16
6,1293234.466,1.0,2021-07-01T00:00:00.000+02:00,Generación renovable,16
7,980920.3570000001,1.0,2021-08-01T00:00:00.000+02:00,Generación renovable,16
8,702471.4240000001,1.0,2021-09-01T00:00:00.000+02:00,Generación renovable,16
9,617919.827,1.0,2021-10-01T00:00:00.000+02:00,Generación renovable,16
10,479462.72000000003,1.0,2021-11-01T00:00:00.000+01:00,Generación renovable,16
11,367906.05700000003,1.0,2021-12-01T00:00:00.000+01:00,Generación renovable,16
