,value,percentage,datetime,type,COD-CCAA
10,158155.565,0.2242156080206469,2020-11-01T00:00:00.000+01:00,Solar fotovoltaica,7
11,151385.184,0.11365685924520794,2020-12-01T00:00:00.000+01:00,Solar fotovoltaica,7
0,9914.829,0.012247875648389351,2020-01-01T00:00:00.000+01:00,Solar térmica,7
1,28077.684,0.03970335729360861,2020-02-01T00:00:00.000+01:00,Solar térmica,7
2,31005.43,0.025444577486796113,2020-03-01T00:00:00.000+01:00,Solar térmica,7
3,29648.088,0.033268228728052705,2020-04-01T00:00:00.000+02:00,Solar térmica,7
4,70197.939,0.06595324047982519,2020-05-01T00:00:00.000+02:00,Solar térmica,7
5,89581.588,0.08040199343470573,2020-06-01T00:00:00.000+02:00,Solar térmica,7
6,106774.165,0.09929921399670245,2020-07-01T00:00:00.000+02:00,Solar térmica,7
7,104192.995,0.10099179407442549,2020-08-01T00:00:00.000+02:00,Solar térmica,7
8,62579.541,0.06478301716463163,2020-09-01T00:00:00.000+02:00,Solar térmica,7
9,44254.685,0.03970316765753263,2020-10-01T00:00:00.000+02:00,Solar térmica,7
10,11889.641,0.01685582853794751,2020-11-01T00:00:00.000+01:00,Solar térmica,7
11,9296.278,0.006979452891178063,2020-12-01T00:00:00.000+01:00,Solar térmica,7
0,22558.459,0.02786666322246098,2020-01-01T00:00:00.000+01:00,Otras renovables,7
1,28162.871,0.0398238162993361,2020-02-01T00:00:00.000+01:00,Otras renovables,7
2,37175.678,0.03050818580794337,2020-03-01T00:00:00.000+01:00,Otras renovables,7
3,39401.13,0.044212153073201185,2020-04-01T00:00:00.000+02:00,Otras renovables,7
4,46921.937,0.044084681670500434,2020-05-01T00:00:00.000+02:00,Otras renovables,7
5,47535.038,0.04266403285008173,2020-06-01T00:00:00.000+02:00,Otras renovables,7
6,45051.821,0.04189787308961989,2020-07-01T00:00:00.000+02:00,Otras renovables,7
7,44728.144,0.043353927086741774,2020-08-01T00:00:00.000+02:00,Otras renovables,7
8,44177.103,0.045732614464728975,2020-09-01T00:00:00.000+02:00,Otras renovables,7
9,40519.955,0.03635254813904286,2020-10-01T00:00:00.000+02:00,Otras renovables,7
10,48471.791,0.06871798719769817,2020-11-01T00:00:00.000+01:00,Otras renovables,7
11,44179.225,0.03316884667780548,2020-12-01T00:00:00.000+01:00,Otras renovables,7
0,809514.1790000001,1.0,2020-01-01T00:00:00.000+01:00,Generación renovable,7
1,707186.6440000001,1.0,2020-02-01T00:00:00.000+01:00,Generación renovable,7
2,1218547.646,1.0,2020-03-01T00:00:00.000+01:00,Generación renovable,7
3,891183.244,1.0,2020-04-01T00:00:00.000+02:00,Generación renovable,7
4,1064359.211,1.0,2020-05-01T00:00:00.000+02:00,Generación renovable,7
5,1114171.231,1.0,2020-06-01T00:00:00.000+02:00,Generación renovable,7
6,1075277.041,1.0,2020-07-01T00:00:00.000+02:00,Generación renovable,7
7,1031697.634,1.0,2020-08-01T00:00:00.000+02:00,Generación renovable,7
8,965986.824,1.0,2020-09-01T00:00:00.000+02:00,Generación renovable,7
9,1114638.645,1.0,2020-10-01T00:00:00.000+02:00,Generación renovable,7
10,705372.6829999998,1.0,2020-11-01T00:00:00.000+01:00,Generación renovable,7
11,1331949.387,1.0,2020-12-01T00:00:00.000+01:00,Generación renovable,7
