,value,percentage,datetime,type,COD-CCAA
0,35173.584,0.08462849109857576,2019-01-01T00:00:00.000+01:00,Solar fotovoltaica,15
1,42619.58,0.1794947248667468,2019-02-01T00:00:00.000+01:00,Solar fotovoltaica,15
2,50852.62,0.18387487684859805,2019-03-01T00:00:00.000+01:00,Solar fotovoltaica,15
3,44136.794,0.1313535711947491,2019-04-01T00:00:00.000+02:00,Solar fotovoltaica,15
4,57935.211,0.18262508697198476,2019-05-01T00:00:00.000+02:00,Solar fotovoltaica,15
5,59246.63,0.2095514439628433,2019-06-01T00:00:00.000+02:00,Solar fotovoltaica,15
6,56759.575,0.20107296112784553,2019-07-01T00:00:00.000+02:00,Solar fotovoltaica,15
7,53498.639,0.22640377881328522,2019-08-01T00:00:00.000+02:00,Solar fotovoltaica,15
8,42037.245,0.1770138797030252,2019-09-01T00:00:00.000+02:00,Solar fotovoltaica,15
9,41396.32,0.17402456216047008,2019-10-01T00:00:00.000+02:00,Solar fotovoltaica,15
10,32449.509,0.06212245987420886,2019-11-01T00:00:00.000+01:00,Solar fotovoltaica,15
11,24855.435,0.08407528118097526,2019-12-01T00:00:00.000+01:00,Solar fotovoltaica,15
0,1424.297,0.0034268929201592925,2019-01-01T00:00:00.000+01:00,Solar térmica,15
1,8108.496,0.029319014505591844,2019-03-01T00:00:00.000+01:00,Solar térmica,15
2,7317.13,0.021776188737139233,2019-04-01T00:00:00.000+02:00,Solar térmica,15
3,11669.313,0.036784353845337896,2019-05-01T00:00:00.000+02:00,Solar térmica,15
4,14287.839,0.050535149316655266,2019-06-01T00:00:00.000+02:00,Solar térmica,15
5,13452.321,0.04765536065962968,2019-07-01T00:00:00.000+02:00,Solar térmica,15
6,11997.065,0.050771027103485855,2019-08-01T00:00:00.000+02:00,Solar térmica,15
7,7310.304,0.030782827772099338,2019-09-01T00:00:00.000+02:00,Solar térmica,15
8,7506.202,0.03155506374813135,2019-10-01T00:00:00.000+02:00,Solar térmica,15
9,2967.638,0.0056813486014897,2019-11-01T00:00:00.000+01:00,Solar térmica,15
10,1742.018,0.005892500097959265,2019-12-01T00:00:00.000+01:00,Solar térmica,15
0,2667.557,0.0064182064537251435,2019-01-01T00:00:00.000+01:00,Otras renovables,15
1,2741.161,0.011544551577243524,2019-02-01T00:00:00.000+01:00,Otras renovables,15
2,2928.33,0.010588369254564566,2019-03-01T00:00:00.000+01:00,Otras renovables,15
3,2605.355,0.007753682414723994,2019-04-01T00:00:00.000+02:00,Otras renovables,15
4,2301.731,0.0072555845884657855,2019-05-01T00:00:00.000+02:00,Otras renovables,15
5,2848.72,0.01007573577511212,2019-06-01T00:00:00.000+02:00,Otras renovables,15
6,2950.701,0.010452970929977805,2019-07-01T00:00:00.000+02:00,Otras renovables,15
7,3463.736,0.014658371387945275,2019-08-01T00:00:00.000+02:00,Otras renovables,15
8,3390.18,0.014275648051902592,2019-09-01T00:00:00.000+02:00,Otras renovables,15
9,3675.286,0.015450408078894582,2019-10-01T00:00:00.000+02:00,Otras renovables,15
10,3201.867,0.006129764682419494,2019-11-01T00:00:00.000+01:00,Otras renovables,15
11,3163.963,0.010702330450913533,2019-12-01T00:00:00.000+01:00,Otras renovables,15
0,415623.433,1.0,2019-01-01T00:00:00.000+01:00,Generación renovable,15
1,237441.964,1.0,2019-02-01T00:00:00.000+01:00,Generación renovable,15
2,276561.001,1.0,2019-03-01T00:00:00.000+01:00,Generación renovable,15
3,336015.181,1.0,2019-04-01T00:00:00.000+02:00,Generación renovable,15
4,317235.7750000001,1.0,2019-05-01T00:00:00.000+02:00,Generación renovable,15
5,282730.71699999995,1.0,2019-06-01T00:00:00.000+02:00,Generación renovable,15
6,282283.479,1.0,2019-07-01T00:00:00.000+02:00,Generación renovable,15
7,236297.465,1.0,2019-08-01T00:00:00.000+02:00,Generación renovable,15
8,237479.93699999998,1.0,2019-09-01T00:00:00.000+02:00,Generación renovable,15
9,237876.306,1.0,2019-10-01T00:00:00.000+02:00,Generación renovable,15
10,522347.458,1.0,2019-11-01T00:00:00.000+01:00,Generación renovable,15
11,295633.088,1.0,2019-12-01T00:00:00.000+01:00,Generación renovable,15
