,value,percentage,datetime,type,COD-CCAA
7,3813.096,0.046712342134435314,2021-08-01T00:00:00.000+02:00,Otras renovables,10
8,4596.96,0.07690822433459295,2021-09-01T00:00:00.000+02:00,Otras renovables,10
9,5323.185,0.07820634120756503,2021-10-01T00:00:00.000+02:00,Otras renovables,10
10,4476.975,0.045689758287531364,2021-11-01T00:00:00.000+01:00,Otras renovables,10
11,1684.98,0.010445727068212332,2021-12-01T00:00:00.000+01:00,Otras renovables,10
0,17201.47,0.15352874724259827,2021-01-01T00:00:00.000+01:00,Residuos renovables,10
1,24854.083,0.21104165683807158,2021-02-01T00:00:00.000+01:00,Residuos renovables,10
2,30399.769,0.2750068426564618,2021-03-01T00:00:00.000+01:00,Residuos renovables,10
3,30550.8395,0.32671151666926984,2021-04-01T00:00:00.000+02:00,Residuos renovables,10
4,23579.221,0.3247460238300941,2021-05-01T00:00:00.000+02:00,Residuos renovables,10
5,31483.287,0.38495506418424935,2021-06-01T00:00:00.000+02:00,Residuos renovables,10
6,31117.0395,0.37041759909549515,2021-07-01T00:00:00.000+02:00,Residuos renovables,10
7,33596.9315,0.4115792938061845,2021-08-01T00:00:00.000+02:00,Residuos renovables,10
8,20224.637,0.3383629440938596,2021-09-01T00:00:00.000+02:00,Residuos renovables,10
9,23242.596,0.34147195585454687,2021-10-01T00:00:00.000+02:00,Residuos renovables,10
10,31436.7165,0.3208273394956748,2021-11-01T00:00:00.000+01:00,Residuos renovables,10
11,33418.998,0.2071750002974123,2021-12-01T00:00:00.000+01:00,Residuos renovables,10
0,112040.71100000001,1.0,2021-01-01T00:00:00.000+01:00,Generación renovable,10
1,117768.61200000001,1.0,2021-02-01T00:00:00.000+01:00,Generación renovable,10
2,110541.864,1.0,2021-03-01T00:00:00.000+01:00,Generación renovable,10
3,93510.1395,1.0,2021-04-01T00:00:00.000+02:00,Generación renovable,10
4,72608.19,1.0,2021-05-01T00:00:00.000+02:00,Generación renovable,10
5,81784.31700000001,1.0,2021-06-01T00:00:00.000+02:00,Generación renovable,10
6,84005.29449999999,1.0,2021-07-01T00:00:00.000+02:00,Generación renovable,10
7,81629.3045,1.0,2021-08-01T00:00:00.000+02:00,Generación renovable,10
8,59772.02099999999,1.0,2021-09-01T00:00:00.000+02:00,Generación renovable,10
9,68065.9,1.0,2021-10-01T00:00:00.000+02:00,Generación renovable,10
10,97986.40149999999,1.0,2021-11-01T00:00:00.000+01:00,Generación renovable,10
11,161308.063,1.0,2021-12-01T00:00:00.000+01:00,Generación renovable,10
