,value,percentage,datetime,type,COD-CCAA
3,91116.204,0.07716343871026739,2020-04-01T00:00:00.000+02:00,Solar térmica,4
4,240553.942,0.16709055455317529,2020-05-01T00:00:00.000+02:00,Solar térmica,4
5,305847.748,0.21726947647674963,2020-06-01T00:00:00.000+02:00,Solar térmica,4
6,326152.829,0.21367176651621994,2020-07-01T00:00:00.000+02:00,Solar térmica,4
7,310020.222,0.22393491239423946,2020-08-01T00:00:00.000+02:00,Solar térmica,4
8,190018.735,0.14210953599393727,2020-09-01T00:00:00.000+02:00,Solar térmica,4
9,161620.57,0.13406893968628236,2020-10-01T00:00:00.000+02:00,Solar térmica,4
10,59885.897,0.05791683309507887,2020-11-01T00:00:00.000+01:00,Solar térmica,4
11,39774.681,0.038207275730728824,2020-12-01T00:00:00.000+01:00,Solar térmica,4
0,150126.992,0.2022270584848519,2020-01-01T00:00:00.000+01:00,Otras renovables,4
1,136580.669,0.13971354432337493,2020-02-01T00:00:00.000+01:00,Otras renovables,4
2,124708.288,0.11071187587768952,2020-03-01T00:00:00.000+01:00,Otras renovables,4
3,136430.864,0.11553899471550445,2020-04-01T00:00:00.000+02:00,Otras renovables,4
4,134499.227,0.09342416191376905,2020-05-01T00:00:00.000+02:00,Otras renovables,4
5,121669.568,0.08643216605443925,2020-06-01T00:00:00.000+02:00,Otras renovables,4
6,113544.827,0.07438636616538005,2020-07-01T00:00:00.000+02:00,Otras renovables,4
7,137262.114,0.09914765970859188,2020-08-01T00:00:00.000+02:00,Otras renovables,4
8,152802.778,0.11427679423381387,2020-09-01T00:00:00.000+02:00,Otras renovables,4
9,155135.424,0.12868932341633146,2020-10-01T00:00:00.000+02:00,Otras renovables,4
10,156832.601,0.15167590419467375,2020-11-01T00:00:00.000+01:00,Otras renovables,4
11,157685.825,0.15147188219064417,2020-12-01T00:00:00.000+01:00,Otras renovables,4
0,742368.4699999999,1.0,2020-01-01T00:00:00.000+01:00,Generación renovable,4
1,977576.4380000001,1.0,2020-02-01T00:00:00.000+01:00,Generación renovable,4
2,1126421.958,1.0,2020-03-01T00:00:00.000+01:00,Generación renovable,4
3,1180820.937,1.0,2020-04-01T00:00:00.000+02:00,Generación renovable,4
4,1439662.12,1.0,2020-05-01T00:00:00.000+02:00,Generación renovable,4
5,1407688.5210000002,1.0,2020-06-01T00:00:00.000+02:00,Generación renovable,4
6,1526419.8650000002,1.0,2020-07-01T00:00:00.000+02:00,Generación renovable,4
7,1384421.1190000002,1.0,2020-08-01T00:00:00.000+02:00,Generación renovable,4
8,1337128.6709999999,1.0,2020-09-01T00:00:00.000+02:00,Generación renovable,4
9,1205503.455,1.0,2020-10-01T00:00:00.000+02:00,Generación renovable,4
10,1033998.128,1.0,2020-11-01T00:00:00.000+01:00,Generación renovable,4
11,1041023.7379999999,1.0,2020-12-01T00:00:00.000+01:00,Generación renovable,4
