,value,percentage,datetime,type,COD-CCAA
3,38759.429,0.1679193485870611,2021-04-01T00:00:00.000+02:00,Solar fotovoltaica,15
4,54726.513,0.18710994232827555,2021-05-01T00:00:00.000+02:00,Solar fotovoltaica,15
5,52423.209,0.24829844745292504,2021-06-01T00:00:00.000+02:00,Solar fotovoltaica,15
6,57899.889,0.25477212312582126,2021-07-01T00:00:00.000+02:00,Solar fotovoltaica,15
7,53082.407,0.247936570462765,2021-08-01T00:00:00.000+02:00,Solar fotovoltaica,15
8,49131.451,0.25739139539416284,2021-09-01T00:00:00.000+02:00,Solar fotovoltaica,15
9,43722.699,0.23352107528727395,2021-10-01T00:00:00.000+02:00,Solar fotovoltaica,15
10,34275.544,0.09138152315883244,2021-11-01T00:00:00.000+01:00,Solar fotovoltaica,15
11,30749.789,0.07474651144941859,2021-12-01T00:00:00.000+01:00,Solar fotovoltaica,15
0,1286.261,0.0029486575112709448,2021-01-01T00:00:00.000+01:00,Solar térmica,15
1,2365.916,0.00806634185998214,2021-02-01T00:00:00.000+01:00,Solar térmica,15
2,4544.027,0.015082150014755956,2021-03-01T00:00:00.000+01:00,Solar térmica,15
3,4235.468,0.01834952283536846,2021-04-01T00:00:00.000+02:00,Solar térmica,15
4,10617.201,0.03630020912894102,2021-05-01T00:00:00.000+02:00,Solar térmica,15
5,10716.084,0.05075589744945089,2021-06-01T00:00:00.000+02:00,Solar térmica,15
6,14086.011,0.06198151655944751,2021-07-01T00:00:00.000+02:00,Solar térmica,15
7,9407.691,0.04394131265587523,2021-08-01T00:00:00.000+02:00,Solar térmica,15
8,7419.033,0.03886706412040104,2021-09-01T00:00:00.000+02:00,Solar térmica,15
9,3381.809,0.018062097998483136,2021-10-01T00:00:00.000+02:00,Solar térmica,15
10,3478.634,0.009274334885307784,2021-11-01T00:00:00.000+01:00,Solar térmica,15
11,2324.858,0.005651259106697363,2021-12-01T00:00:00.000+01:00,Solar térmica,15
0,3039.889,0.006968719049461907,2021-01-01T00:00:00.000+01:00,Otras renovables,15
1,2904.0,0.009900882686193482,2021-02-01T00:00:00.000+01:00,Otras renovables,15
2,3433.155,0.011395037646983498,2021-03-01T00:00:00.000+01:00,Otras renovables,15
3,3492.078,0.015128898389478524,2021-04-01T00:00:00.000+02:00,Otras renovables,15
4,3366.127,0.01150878786740261,2021-05-01T00:00:00.000+02:00,Otras renovables,15
5,3331.075,0.01577737736065055,2021-06-01T00:00:00.000+02:00,Otras renovables,15
6,3388.344,0.014909451635747311,2021-07-01T00:00:00.000+02:00,Otras renovables,15
7,3270.122,0.015274040487177567,2021-08-01T00:00:00.000+02:00,Otras renovables,15
8,3430.135,0.017969899444662377,2021-09-01T00:00:00.000+02:00,Otras renovables,15
9,3398.059,0.018148888557167956,2021-10-01T00:00:00.000+02:00,Otras renovables,15
10,2913.321,0.007767162220112768,2021-11-01T00:00:00.000+01:00,Otras renovables,15
11,2736.693,0.006652346611485488,2021-12-01T00:00:00.000+01:00,Otras renovables,15
0,436219.193,1.0,2021-01-01T00:00:00.000+01:00,Generación renovable,15
1,293307.182,1.0,2021-02-01T00:00:00.000+01:00,Generación renovable,15
2,301285.09500000003,1.0,2021-03-01T00:00:00.000+01:00,Generación renovable,15
3,230821.69700000001,1.0,2021-04-01T00:00:00.000+02:00,Generación renovable,15
4,292483.191,1.0,2021-05-01T00:00:00.000+02:00,Generación renovable,15
5,211129.83000000002,1.0,2021-06-01T00:00:00.000+02:00,Generación renovable,15
6,227261.477,1.0,2021-07-01T00:00:00.000+02:00,Generación renovable,15
7,214096.72199999998,1.0,2021-08-01T00:00:00.000+02:00,Generación renovable,15
8,190882.25900000002,1.0,2021-09-01T00:00:00.000+02:00,Generación renovable,15
9,187232.347,1.0,2021-10-01T00:00:00.000+02:00,Generación renovable,15
10,375081.776,1.0,2021-11-01T00:00:00.000+01:00,Generación renovable,15
11,411387.61400000006,1.0,2021-12-01T00:00:00.000+01:00,Generación renovable,15
